lemma,global_position,sentence_id,local_word_id,original_text
the,97298,10314,11,The
woman,97299,10314,12,Woman
in,97300,10314,13,in
white_,97301,10314,14,White_
far,97302,10314,15,far
back,97303,10314,16,back
in,97304,10314,17,in
her,97305,10314,18,her
drawer,97306,10314,19,drawer
and,97307,10314,20,and
roll,97308,10314,21,rolled
a,97309,10314,22,a
sheet,97310,10314,23,sheet
of,97311,10314,24,of
gaudy,97312,10314,25,gaudy
notepaper,97313,10314,26,notepaper
into,97314,10314,27,into
her,97315,10314,28,her
typewriter,97316,10314,29,typewriter
.,97317,10314,30,.
too,97318,10315,1,Too
much,97319,10315,2,much
mystery,97320,10315,3,mystery
business,97321,10315,4,business
in,97322,10315,5,in
it,97323,10315,6,it
.,97324,10315,7,.
be,97325,10316,1,Is
he,97326,10316,2,he
in,97327,10316,3,in
love,97328,10316,4,love
with,97329,10316,5,with
that,97330,10316,6,that
one,97331,10316,7,one
",",97332,10316,8,","
marion,97333,10316,9,Marion
?,97334,10316,10,?
change,97335,10317,1,Change
it,97336,10317,2,it
and,97337,10317,3,and
get,97338,10317,4,get
another,97339,10317,5,another
by,97340,10317,6,by
mary,97341,10317,7,Mary
cecil,97342,10317,8,Cecil
haye,97343,10317,9,Haye
.,97344,10317,10,.
the,97345,10318,1,The
disk,97346,10318,2,disk
shoot,97347,10318,3,shot
down,97348,10318,4,down
the,97349,10318,5,the
groove,97350,10318,6,groove
",",97351,10318,7,","
wobble,97352,10318,8,wobbled
a,97353,10318,9,a
while,97354,10318,10,while
",",97355,10318,11,","
cease,97356,10318,12,ceased
and,97357,10318,13,and
ogl,97358,10318,14,ogled
they,97359,10318,15,them
:,97360,10318,16,:
six,97361,10318,17,six
.,97362,10318,18,.
miss,97363,10319,1,Miss
dunne,97364,10319,2,Dunne
click,97365,10319,3,clicked
on,97366,10319,4,on
the,97367,10319,5,the
keyboard,97368,10319,6,keyboard
:,97369,10319,7,:
—,97370,10320,1,—
16,97371,10320,2,16
june,97372,10320,3,June
1904,97373,10320,4,1904
.,97374,10320,5,.
five,97375,10321,1,Five
tallwhitehatted,97376,10321,2,tallwhitehatted
sandwichmen,97377,10321,3,sandwichmen
between,97378,10321,4,between
monypeny,97379,10321,5,Monypeny
's,97380,10321,6,’s
corner,97381,10321,7,corner
and,97382,10321,8,and
the,97383,10321,9,the
slab,97384,10321,10,slab
where,97385,10321,11,where
wolfe,97386,10321,12,Wolfe
tone,97387,10321,13,Tone
's,97388,10321,14,’s
statue,97389,10321,15,statue
be,97390,10321,16,was
not,97391,10321,17,not
",",97392,10321,18,","
eel,97393,10321,19,eeled
themselves,97394,10321,20,themselves
turn,97395,10321,21,turning
h.,97396,10321,22,H.
e.,97397,10321,23,E.
l.,97398,10321,24,L.
y.’s,97399,10321,25,Y.’S
and,97400,10321,26,and
plodd,97401,10321,27,plodded
back,97402,10321,28,back
as,97403,10321,29,as
they,97404,10321,30,they
have,97405,10321,31,had
come,97406,10321,32,come
.,97407,10321,33,.
then,97408,10322,1,Then
she,97409,10322,2,she
stare,97410,10322,3,stared
at,97411,10322,4,at
the,97412,10322,5,the
large,97413,10322,6,large
poster,97414,10322,7,poster
of,97415,10322,8,of
marie,97416,10322,9,Marie
kendall,97417,10322,10,Kendall
",",97418,10322,11,","
charming,97419,10322,12,charming
soubrette,97420,10322,13,soubrette
",",97421,10322,14,","
and,97422,10322,15,and
",",97423,10322,16,","
listlessly,97424,10322,17,listlessly
loll,97425,10322,18,lolling
",",97426,10322,19,","
scribble,97427,10322,20,scribbled
on,97428,10322,21,on
the,97429,10322,22,the
jotter,97430,10322,23,jotter
sixteen,97431,10322,24,sixteens
and,97432,10322,25,and
capital,97433,10322,26,capital
esse,97434,10322,27,esses
.,97435,10322,28,.
mustard,97436,10323,1,Mustard
hair,97437,10323,2,hair
and,97438,10323,3,and
dauby,97439,10323,4,dauby
cheek,97440,10323,5,cheeks
.,97441,10323,6,.
she,97442,10324,1,She
be,97443,10324,2,’s
not,97444,10324,3,not
nicelook,97445,10324,4,nicelooking
",",97446,10324,5,","
be,97447,10324,6,is
she,97448,10324,7,she
?,97449,10324,8,?
the,97450,10325,1,The
way,97451,10325,2,way
she,97452,10325,3,she
be,97453,10325,4,’s
hold,97454,10325,5,holding
up,97455,10325,6,up
her,97456,10325,7,her
bit,97457,10325,8,bit
of,97458,10325,9,of
a,97459,10325,10,a
skirt,97460,10325,11,skirt
.,97461,10325,12,.
wonder,97462,10326,1,Wonder
will,97463,10326,2,will
that,97464,10326,3,that
fellow,97465,10326,4,fellow
be,97466,10326,5,be
at,97467,10326,6,at
the,97468,10326,7,the
band,97469,10326,8,band
tonight,97470,10326,9,tonight
.,97471,10326,10,.
if,97472,10327,1,If
i,97473,10327,2,I
could,97474,10327,3,could
get,97475,10327,4,get
that,97476,10327,5,that
dressmaker,97477,10327,6,dressmaker
to,97478,10327,7,to
make,97479,10327,8,make
a,97480,10327,9,a
concertina,97481,10327,10,concertina
skirt,97482,10327,11,skirt
like,97483,10327,12,like
susy,97484,10327,13,Susy
nagle,97485,10327,14,Nagle
's,97486,10327,15,’s
.,97487,10327,16,.
they,97488,10328,1,They
kick,97489,10328,2,kick
out,97490,10328,3,out
grand,97491,10328,4,grand
.,97492,10328,5,.
shannon,97493,10329,1,Shannon
and,97494,10329,2,and
all,97495,10329,3,all
the,97496,10329,4,the
boatclub,97497,10329,5,boatclub
swell,97498,10329,6,swells
never,97499,10329,7,never
take,97500,10329,8,took
his,97501,10329,9,his
eye,97502,10329,10,eyes
off,97503,10329,11,off
her,97504,10329,12,her
.,97505,10329,13,.
hope,97506,10330,1,Hope
to,97507,10330,2,to
goodness,97508,10330,3,goodness
he,97509,10330,4,he
will,97510,10330,5,wo
not,97511,10330,6,n’t
keep,97512,10330,7,keep
i,97513,10330,8,me
here,97514,10330,9,here
till,97515,10330,10,till
seven,97516,10330,11,seven
.,97517,10330,12,.
the,97518,10331,1,The
telephone,97519,10331,2,telephone
ring,97520,10331,3,rang
rudely,97521,10331,4,rudely
by,97522,10331,5,by
her,97523,10331,6,her
ear,97524,10331,7,ear
.,97525,10331,8,.
—,97526,10332,1,—
hello,97527,10332,2,Hello
.,97528,10332,3,.
yes,97529,10333,1,Yes
",",97530,10333,2,","
sir,97531,10333,3,sir
.,97532,10333,4,.
no,97533,10334,1,No
",",97534,10334,2,","
sir,97535,10334,3,sir
.,97536,10334,4,.
yes,97537,10335,1,Yes
",",97538,10335,2,","
sir,97539,10335,3,sir
.,97540,10335,4,.
i,97541,10336,1,I
will,97542,10336,2,’ll
ring,97543,10336,3,ring
they,97544,10336,4,them
up,97545,10336,5,up
after,97546,10336,6,after
five,97547,10336,7,five
.,97548,10336,8,.
only,97549,10337,1,Only
that,97550,10337,2,those
two,97551,10337,3,two
",",97552,10337,4,","
sir,97553,10337,5,sir
",",97554,10337,6,","
for,97555,10337,7,for
belfast,97556,10337,8,Belfast
and,97557,10337,9,and
liverpool,97558,10337,10,Liverpool
.,97559,10337,11,.
all,97560,10338,1,All
right,97561,10338,2,right
",",97562,10338,3,","
sir,97563,10338,4,sir
.,97564,10338,5,.
then,97565,10339,1,Then
i,97566,10339,2,I
can,97567,10339,3,can
go,97568,10339,4,go
after,97569,10339,5,after
six,97570,10339,6,six
if,97571,10339,7,if
you,97572,10339,8,you
be,97573,10339,9,’re
not,97574,10339,10,not
back,97575,10339,11,back
.,97576,10339,12,.
a,97577,10340,1,A
quarter,97578,10340,2,quarter
after,97579,10340,3,after
.,97580,10340,4,.
yes,97581,10341,1,Yes
",",97582,10341,2,","
sir,97583,10341,3,sir
.,97584,10341,4,.
twentyseven,97585,10342,1,Twentyseven
and,97586,10342,2,and
six,97587,10342,3,six
.,97588,10342,4,.
i,97589,10343,1,I
will,97590,10343,2,’ll
tell,97591,10343,3,tell
he,97592,10343,4,him
.,97593,10343,5,.
yes,97594,10344,1,Yes
:,97595,10344,2,:
one,97596,10344,3,one
",",97597,10344,4,","
seven,97598,10344,5,seven
",",97599,10344,6,","
six,97600,10344,7,six
.,97601,10344,8,.
she,97602,10345,1,She
scribble,97603,10345,2,scribbled
three,97604,10345,3,three
figure,97605,10345,4,figures
on,97606,10345,5,on
a,97607,10345,6,an
envelope,97608,10345,7,envelope
.,97609,10345,8,.
—,97610,10346,1,—
mr,97611,10346,2,Mr
boylan,97612,10346,3,Boylan
!,97613,10346,4,!
hello,97614,10347,1,Hello
!,97615,10347,2,!
that,97616,10348,1,That
gentleman,97617,10348,2,gentleman
from,97618,10348,3,from
_sport_,97619,10348,4,_Sport_
be,97620,10348,5,was
in,97621,10348,6,in
look,97622,10348,7,looking
for,97623,10348,8,for
you,97624,10348,9,you
.,97625,10348,10,.
mr,97626,10349,1,Mr
lenehan,97627,10349,2,Lenehan
",",97628,10349,3,","
yes,97629,10349,4,yes
.,97630,10349,5,.
he,97631,10350,1,He
say,97632,10350,2,said
he,97633,10350,3,he
will,97634,10350,4,’ll
be,97635,10350,5,be
in,97636,10350,6,in
the,97637,10350,7,the
ormond,97638,10350,8,Ormond
at,97639,10350,9,at
four,97640,10350,10,four
.,97641,10350,11,.
no,97642,10351,1,No
",",97643,10351,2,","
sir,97644,10351,3,sir
.,97645,10351,4,.
yes,97646,10352,1,Yes
",",97647,10352,2,","
sir,97648,10352,3,sir
.,97649,10352,4,.
i,97650,10353,1,I
will,97651,10353,2,’ll
ring,97652,10353,3,ring
they,97653,10353,4,them
up,97654,10353,5,up
after,97655,10353,6,after
five,97656,10353,7,five
.,97657,10353,8,.
*,97658,10354,1,*
*,97659,10354,2,*
*,97660,10354,3,*
two,97661,10355,1,Two
pink,97662,10355,2,pink
face,97663,10355,3,faces
turn,97664,10355,4,turned
in,97665,10355,5,in
the,97666,10355,6,the
flare,97667,10355,7,flare
of,97668,10355,8,of
the,97669,10355,9,the
tiny,97670,10355,10,tiny
torch,97671,10355,11,torch
.,97672,10355,12,.
—,97673,10356,1,—
who,97674,10356,2,Who
be,97675,10356,3,’s
that,97676,10356,4,that
?,97677,10356,5,?
ned,97678,10357,1,Ned
lambert,97679,10357,2,Lambert
ask,97680,10357,3,asked
.,97681,10357,4,.
be,97682,10358,1,Is
that,97683,10358,2,that
crotty,97684,10358,3,Crotty
?,97685,10358,4,?
—,97686,10359,1,—
ringabella,97687,10359,2,Ringabella
and,97688,10359,3,and
crosshaven,97689,10359,4,Crosshaven
",",97690,10359,5,","
a,97691,10359,6,a
voice,97692,10359,7,voice
reply,97693,10359,8,replied
grope,97694,10359,9,groping
for,97695,10359,10,for
foothold,97696,10359,11,foothold
.,97697,10359,12,.
—,97698,10360,1,—
hello,97699,10360,2,Hello
",",97700,10360,3,","
jack,97701,10360,4,Jack
",",97702,10360,5,","
be,97703,10360,6,is
that,97704,10360,7,that
yourself,97705,10360,8,yourself
?,97706,10360,9,?
ned,97707,10361,1,Ned
lambert,97708,10361,2,Lambert
say,97709,10361,3,said
",",97710,10361,4,","
raise,97711,10361,5,raising
in,97712,10361,6,in
salute,97713,10361,7,salute
his,97714,10361,8,his
pliant,97715,10361,9,pliant
lath,97716,10361,10,lath
among,97717,10361,11,among
the,97718,10361,12,the
flicker,97719,10361,13,flickering
arche,97720,10361,14,arches
.,97721,10361,15,.
come,97722,10362,1,Come
on,97723,10362,2,on
.,97724,10362,3,.
mind,97725,10363,1,Mind
your,97726,10363,2,your
step,97727,10363,3,steps
there,97728,10363,4,there
.,97729,10363,5,.
the,97730,10364,1,The
vesta,97731,10364,2,vesta
in,97732,10364,3,in
the,97733,10364,4,the
clergyman,97734,10364,5,clergyman
's,97735,10364,6,’s
uplift,97736,10364,7,uplifted
hand,97737,10364,8,hand
consume,97738,10364,9,consumed
itself,97739,10364,10,itself
in,97740,10364,11,in
a,97741,10364,12,a
long,97742,10364,13,long
soft,97743,10364,14,soft
flame,97744,10364,15,flame
and,97745,10364,16,and
be,97746,10364,17,was
let,97747,10364,18,let
fall,97748,10364,19,fall
.,97749,10364,20,.
at,97750,10365,1,At
their,97751,10365,2,their
foot,97752,10365,3,feet
its,97753,10365,4,its
red,97754,10365,5,red
speck,97755,10365,6,speck
die,97756,10365,7,died
:,97757,10365,8,:
and,97758,10365,9,and
mouldy,97759,10365,10,mouldy
air,97760,10365,11,air
close,97761,10365,12,closed
round,97762,10365,13,round
they,97763,10365,14,them
.,97764,10365,15,.
—,97765,10366,1,—
how,97766,10366,2,How
interesting,97767,10366,3,interesting
!,97768,10366,4,!
a,97769,10367,1,a
refine,97770,10367,2,refined
accent,97771,10367,3,accent
say,97772,10367,4,said
in,97773,10367,5,in
the,97774,10367,6,the
gloom,97775,10367,7,gloom
.,97776,10367,8,.
—,97777,10368,1,—
yes,97778,10368,2,Yes
",",97779,10368,3,","
sir,97780,10368,4,sir
",",97781,10368,5,","
ned,97782,10368,6,Ned
lambert,97783,10368,7,Lambert
say,97784,10368,8,said
heartily,97785,10368,9,heartily
.,97786,10368,10,.
we,97787,10369,1,We
be,97788,10369,2,are
stand,97789,10369,3,standing
in,97790,10369,4,in
the,97791,10369,5,the
historic,97792,10369,6,historic
council,97793,10369,7,council
chamber,97794,10369,8,chamber
of,97795,10369,9,of
saint,97796,10369,10,saint
mary,97797,10369,11,Mary
's,97798,10369,12,’s
abbey,97799,10369,13,abbey
where,97800,10369,14,where
silken,97801,10369,15,silken
thomas,97802,10369,16,Thomas
proclaim,97803,10369,17,proclaimed
himself,97804,10369,18,himself
a,97805,10369,19,a
rebel,97806,10369,20,rebel
in,97807,10369,21,in
1534,97808,10369,22,1534
.,97809,10369,23,.
this,97810,10370,1,This
be,97811,10370,2,is
the,97812,10370,3,the
most,97813,10370,4,most
historic,97814,10370,5,historic
spot,97815,10370,6,spot
in,97816,10370,7,in
all,97817,10370,8,all
dublin,97818,10370,9,Dublin
.,97819,10370,10,.
o’,97820,10371,1,O’
madden,97821,10371,2,Madden
burke,97822,10371,3,Burke
be,97823,10371,4,is
go,97824,10371,5,going
to,97825,10371,6,to
write,97826,10371,7,write
something,97827,10371,8,something
about,97828,10371,9,about
it,97829,10371,10,it
one,97830,10371,11,one
of,97831,10371,12,of
this,97832,10371,13,these
day,97833,10371,14,days
.,97834,10371,15,.
the,97835,10372,1,The
old,97836,10372,2,old
bank,97837,10372,3,bank
of,97838,10372,4,of
ireland,97839,10372,5,Ireland
be,97840,10372,6,was
over,97841,10372,7,over
the,97842,10372,8,the
way,97843,10372,9,way
till,97844,10372,10,till
the,97845,10372,11,the
time,97846,10372,12,time
of,97847,10372,13,of
the,97848,10372,14,the
union,97849,10372,15,union
and,97850,10372,16,and
the,97851,10372,17,the
original,97852,10372,18,original
jew,97853,10372,19,jews
's,97854,10372,20,’
temple,97855,10372,21,temple
be,97856,10372,22,was
here,97857,10372,23,here
too,97858,10372,24,too
before,97859,10372,25,before
they,97860,10372,26,they
build,97861,10372,27,built
their,97862,10372,28,their
synagogue,97863,10372,29,synagogue
over,97864,10372,30,over
in,97865,10372,31,in
adelaide,97866,10372,32,Adelaide
road,97867,10372,33,road
.,97868,10372,34,.
you,97869,10373,1,You
be,97870,10373,2,were
never,97871,10373,3,never
here,97872,10373,4,here
before,97873,10373,5,before
",",97874,10373,6,","
jack,97875,10373,7,Jack
",",97876,10373,8,","
be,97877,10373,9,were
you,97878,10373,10,you
?,97879,10373,11,?
—,97880,10374,1,—
no,97881,10374,2,No
",",97882,10374,3,","
ned,97883,10374,4,Ned
.,97884,10374,5,.
—,97885,10375,1,—
he,97886,10375,2,He
ride,97887,10375,3,rode
down,97888,10375,4,down
through,97889,10375,5,through
dame,97890,10375,6,Dame
walk,97891,10375,7,walk
",",97892,10375,8,","
the,97893,10375,9,the
refine,97894,10375,10,refined
accent,97895,10375,11,accent
say,97896,10375,12,said
",",97897,10375,13,","
if,97898,10375,14,if
my,97899,10375,15,my
memory,97900,10375,16,memory
serve,97901,10375,17,serves
i,97902,10375,18,me
.,97903,10375,19,.
the,97904,10376,1,The
mansion,97905,10376,2,mansion
of,97906,10376,3,of
the,97907,10376,4,the
kildares,97908,10376,5,Kildares
be,97909,10376,6,was
in,97910,10376,7,in
thomas,97911,10376,8,Thomas
court,97912,10376,9,court
.,97913,10376,10,.
—,97914,10377,1,—
that,97915,10377,2,That
be,97916,10377,3,’s
right,97917,10377,4,right
",",97918,10377,5,","
ned,97919,10377,6,Ned
lambert,97920,10377,7,Lambert
say,97921,10377,8,said
.,97922,10377,9,.
that,97923,10378,1,That
be,97924,10378,2,’s
quite,97925,10378,3,quite
right,97926,10378,4,right
",",97927,10378,5,","
sir,97928,10378,6,sir
.,97929,10378,7,.
—,97930,10379,1,—
if,97931,10379,2,If
you,97932,10379,3,you
will,97933,10379,4,will
be,97934,10379,5,be
so,97935,10379,6,so
kind,97936,10379,7,kind
then,97937,10379,8,then
",",97938,10379,9,","
the,97939,10379,10,the
clergyman,97940,10379,11,clergyman
say,97941,10379,12,said
",",97942,10379,13,","
the,97943,10379,14,the
next,97944,10379,15,next
time,97945,10379,16,time
to,97946,10379,17,to
allow,97947,10379,18,allow
i,97948,10379,19,me
perhaps,97949,10379,20,perhaps
...,97950,10379,21,...
—,97951,10380,1,—
certainly,97952,10380,2,Certainly
",",97953,10380,3,","
ned,97954,10380,4,Ned
lambert,97955,10380,5,Lambert
say,97956,10380,6,said
.,97957,10380,7,.
bring,97958,10381,1,Bring
the,97959,10381,2,the
camera,97960,10381,3,camera
whenever,97961,10381,4,whenever
you,97962,10381,5,you
like,97963,10381,6,like
.,97964,10381,7,.
i,97965,10382,1,I
will,97966,10382,2,’ll
get,97967,10382,3,get
that,97968,10382,4,those
bag,97969,10382,5,bags
clear,97970,10382,6,cleared
away,97971,10382,7,away
from,97972,10382,8,from
the,97973,10382,9,the
window,97974,10382,10,windows
.,97975,10382,11,.
you,97976,10383,1,You
can,97977,10383,2,can
take,97978,10383,3,take
it,97979,10383,4,it
from,97980,10383,5,from
here,97981,10383,6,here
or,97982,10383,7,or
from,97983,10383,8,from
here,97984,10383,9,here
.,97985,10383,10,.
in,97986,10384,1,In
the,97987,10384,2,the
still,97988,10384,3,still
faint,97989,10384,4,faint
light,97990,10384,5,light
he,97991,10384,6,he
move,97992,10384,7,moved
about,97993,10384,8,about
",",97994,10384,9,","
tap,97995,10384,10,tapping
with,97996,10384,11,with
his,97997,10384,12,his
lath,97998,10384,13,lath
the,97999,10384,14,the
pile,98000,10384,15,piled
seedbag,98001,10384,16,seedbags
and,98002,10384,17,and
point,98003,10384,18,points
of,98004,10384,19,of
vantage,98005,10384,20,vantage
on,98006,10384,21,on
the,98007,10384,22,the
floor,98008,10384,23,floor
.,98009,10384,24,.
from,98010,10385,1,From
a,98011,10385,2,a
long,98012,10385,3,long
face,98013,10385,4,face
a,98014,10385,5,a
beard,98015,10385,6,beard
and,98016,10385,7,and
gaze,98017,10385,8,gaze
hang,98018,10385,9,hung
on,98019,10385,10,on
a,98020,10385,11,a
chessboard,98021,10385,12,chessboard
.,98022,10385,13,.
—,98023,10386,1,—
i,98024,10386,2,I
be,98025,10386,3,’m
deeply,98026,10386,4,deeply
oblige,98027,10386,5,obliged
",",98028,10386,6,","
mr,98029,10386,7,Mr
lambert,98030,10386,8,Lambert
",",98031,10386,9,","
the,98032,10386,10,the
clergyman,98033,10386,11,clergyman
say,98034,10386,12,said
.,98035,10386,13,.
i,98036,10387,1,I
will,98037,10387,2,wo
not,98038,10387,3,n’t
trespass,98039,10387,4,trespass
on,98040,10387,5,on
your,98041,10387,6,your
valuable,98042,10387,7,valuable
time,98043,10387,8,time
...,98044,10387,9,...
—,98045,10388,1,—
you,98046,10388,2,You
be,98047,10388,3,’re
welcome,98048,10388,4,welcome
",",98049,10388,5,","
sir,98050,10388,6,sir
",",98051,10388,7,","
ned,98052,10388,8,Ned
lambert,98053,10388,9,Lambert
say,98054,10388,10,said
.,98055,10388,11,.
drop,98056,10389,1,Drop
in,98057,10389,2,in
whenever,98058,10389,3,whenever
you,98059,10389,4,you
like,98060,10389,5,like
.,98061,10389,6,.
next,98062,10390,1,Next
week,98063,10390,2,week
",",98064,10390,3,","
say,98065,10390,4,say
.,98066,10390,5,.
can,98067,10391,1,Can
you,98068,10391,2,you
see,98069,10391,3,see
?,98070,10391,4,?
—,98071,10392,1,—
yes,98072,10392,2,Yes
",",98073,10392,3,","
yes,98074,10392,4,yes
.,98075,10392,5,.
good,98076,10393,1,Good
afternoon,98077,10393,2,afternoon
",",98078,10393,3,","
mr,98079,10393,4,Mr
lambert,98080,10393,5,Lambert
.,98081,10393,6,.
very,98082,10394,1,Very
pleased,98083,10394,2,pleased
to,98084,10394,3,to
have,98085,10394,4,have
meet,98086,10394,5,met
you,98087,10394,6,you
.,98088,10394,7,.
—,98089,10395,1,—
pleasure,98090,10395,2,Pleasure
be,98091,10395,3,is
my,98092,10395,4,mine
",",98093,10395,5,","
sir,98094,10395,6,sir
",",98095,10395,7,","
ned,98096,10395,8,Ned
lambert,98097,10395,9,Lambert
answer,98098,10395,10,answered
.,98099,10395,11,.
he,98100,10396,1,He
follow,98101,10396,2,followed
his,98102,10396,3,his
guest,98103,10396,4,guest
to,98104,10396,5,to
the,98105,10396,6,the
outlet,98106,10396,7,outlet
and,98107,10396,8,and
then,98108,10396,9,then
whirl,98109,10396,10,whirled
his,98110,10396,11,his
lath,98111,10396,12,lath
away,98112,10396,13,away
among,98113,10396,14,among
the,98114,10396,15,the
pillar,98115,10396,16,pillars
.,98116,10396,17,.
with,98117,10397,1,With
j.,98118,10397,2,J.
j.,98119,10397,3,J.
o’molloy,98120,10397,4,O’Molloy
he,98121,10397,5,he
come,98122,10397,6,came
forth,98123,10397,7,forth
slowly,98124,10397,8,slowly
into,98125,10397,9,into
mary,98126,10397,10,Mary
's,98127,10397,11,’s
abbey,98128,10397,12,abbey
where,98129,10397,13,where
draymen,98130,10397,14,draymen
be,98131,10397,15,were
load,98132,10397,16,loading
float,98133,10397,17,floats
with,98134,10397,18,with
sack,98135,10397,19,sacks
of,98136,10397,20,of
carob,98137,10397,21,carob
and,98138,10397,22,and
palmnut,98139,10397,23,palmnut
meal,98140,10397,24,meal
",",98141,10397,25,","
o’connor,98142,10397,26,O’Connor
